optimizer,lr,dropout,weight_decay,normalization,batch_size,epochs,final_train_loss,final_test_loss,final_test_accuracy,best_test_accuracy,best_epoch_num,epoch_train_losses,epoch_test_losses,epoch_test_accuracies
Adam,0.01,0.0,0.0,layernorm,128,10,0.5092852149309635,0.37581576538085937,0.8698,0.8698,9,"[2.058467461356222, 1.87823962555257, 1.7278951058255585, 1.5754002487735708, 1.2393970384018254, 0.8176754233933715, 0.6533516307375324, 0.5748862763330627, 0.5372778545183413, 0.5092852149309635]","[1.5315848266601562, 1.3875286499023438, 1.1551061279296875, 1.1077665161132813, 0.6056705078125, 0.4762161407470703, 0.4220514770507813, 0.3943237091064453, 0.37452405395507815, 0.37581576538085937]","[0.5119, 0.4917, 0.5993, 0.5484, 0.7828, 0.8296, 0.8557, 0.8587, 0.8669, 0.8698]"
Adam,0.01,0.0,0.0,layernorm,256,10,0.41902090057413627,0.32874662475585936,0.8887,0.8903,8,"[1.5722772207665952, 0.9992661526862611, 0.9030213394063584, 0.8574638838463641, 0.7944982280122473, 0.7080516642712532, 0.624116550861521, 0.5474157081005421, 0.46846307084915484, 0.41902090057413627]","[0.7273173156738282, 0.5434641540527344, 0.5477688018798829, 0.4670673675537109, 0.44789640197753905, 0.4288048645019531, 0.42889652404785156, 0.37021744384765626, 0.3297699066162109, 0.32874662475585936]","[0.7202, 0.7971, 0.8171, 0.8549, 0.8591, 0.8626, 0.8541, 0.8698, 0.8903, 0.8887]"
Adam,0.01,0.0,0.0001,None,64,10,0.4392146093409453,0.37936449584960935,0.8539,0.8645,7,"[0.6709168045314898, 0.5128681933098256, 0.4948768077342749, 0.47874414450578345, 0.47199437878469924, 0.45890512813065354, 0.4607337930245694, 0.44697880946687546, 0.44491119196674206, 0.4392146093409453]","[0.4286003448486328, 0.42917213134765625, 0.41408345947265623, 0.38145133056640623, 0.38989027099609375, 0.39180277099609373, 0.40911982727050783, 0.3656097137451172, 0.3805521514892578, 0.37936449584960935]","[0.8406, 0.8414, 0.8429, 0.8576, 0.8507, 0.8509, 0.8449, 0.8645, 0.8549, 0.8539]"
Adam,0.01,0.0,0.0001,None,128,10,0.38661365239604956,0.3428474548339844,0.8734,0.8831,8,"[0.6916177538412212, 0.4665919846054842, 0.4397269406679597, 0.4331690701467396, 0.41084807393139106, 0.40584252059840953, 0.3946264771573833, 0.3834931306175586, 0.3814974199416541, 0.38661365239604956]","[0.3985212585449219, 0.3846551330566406, 0.4030489776611328, 0.33302481384277344, 0.3354913330078125, 0.3289749542236328, 0.35393367919921875, 0.33753621826171876, 0.3269385955810547, 0.3428474548339844]","[0.8531, 0.8549, 0.8575, 0.8746, 0.8733, 0.8761, 0.8746, 0.8714, 0.8831, 0.8734]"
Adam,0.01,0.0,0.0001,None,256,10,0.3336004025124489,0.2900355895996094,0.8933,0.8933,9,"[0.7315440605295466, 0.4435149629065331, 0.3998976064489243, 0.3814724551236376, 0.361701152996814, 0.35339072035982255, 0.34295670111128623, 0.3424044855731599, 0.33573428525569593, 0.3336004025124489]","[0.40098966064453123, 0.35583817138671875, 0.35142275390625, 0.3249659576416016, 0.312366064453125, 0.30822265014648437, 0.3210679534912109, 0.3180270233154297, 0.29559181671142576, 0.2900355895996094]","[0.8456, 0.8669, 0.8742, 0.8799, 0.8823, 0.8835, 0.8835, 0.8824, 0.8875, 0.8933]"
Adam,0.01,0.0,0.0001,batchnorm,64,10,0.3399004961318299,0.3127876220703125,0.8898,0.8938,8,"[1.2026022773053346, 0.7389102297614633, 0.622278256742939, 0.5232696554172777, 0.45231294007634304, 0.41371840823179623, 0.39042256564410255, 0.36867556319848055, 0.3565621063637454, 0.3399004961318299]","[0.6547254760742187, 0.4971172790527344, 0.41879239807128904, 0.3363705657958984, 0.3387504180908203, 0.30920970764160155, 0.32308626403808594, 0.30383501586914063, 0.29575645446777343, 0.3127876220703125]","[0.775, 0.8416, 0.8647, 0.8811, 0.8832, 0.8891, 0.8924, 0.892, 0.8938, 0.8898]"
Adam,0.01,0.0,0.0001,batchnorm,128,10,0.3376492622818774,0.29892845458984374,0.8946,0.8996,8,"[1.3966782836517546, 0.8667513809478613, 0.7331554706035647, 0.6403459311802504, 0.517916897911507, 0.46134557976905727, 0.42351298685521205, 0.39333611243823446, 0.3615050015291934, 0.3376492622818774]","[0.6042525268554687, 0.4645975280761719, 0.43162857971191404, 0.3927842407226563, 0.3725594940185547, 0.3107363342285156, 0.2978794860839844, 0.32223572998046873, 0.28264712524414065, 0.29892845458984374]","[0.7939, 0.8414, 0.8509, 0.8682, 0.8576, 0.8936, 0.8948, 0.8873, 0.8996, 0.8946]"
Adam,0.01,0.0,0.0001,batchnorm,256,10,0.3542092662542424,0.26335822448730467,0.9124,0.9124,9,"[1.5420152608384476, 0.7972078934628912, 0.7018468009664657, 0.606342191772258, 0.5341169253308722, 0.4883399284900503, 0.4433277508045765, 0.40895597249903576, 0.37911080045902984, 0.3542092662542424]","[0.6201130798339843, 0.5201657958984375, 0.4404744201660156, 0.3569486297607422, 0.35147962646484376, 0.3336780975341797, 0.2849670440673828, 0.30240273742675783, 0.2728709426879883, 0.26335822448730467]","[0.7638, 0.7697, 0.8544, 0.8806, 0.8827, 0.882, 0.9004, 0.8994, 0.9027, 0.9124]"
Adam,0.01,0.0,0.0001,layernorm,64,10,0.43569330383401944,0.39811858520507815,0.8576,0.8576,9,"[1.5373767103467668, 1.200186336663232, 0.7549549334847343, 0.598711746047809, 0.5358954395121857, 0.5004216867373951, 0.4772822100565886, 0.45402769915966085, 0.44749299651269975, 0.43569330383401944]","[0.9517261657714844, 0.6781184997558594, 0.5204012298583984, 0.47728744506835935, 0.4603276214599609, 0.44141028137207033, 0.42285689086914063, 0.42005626220703124, 0.39930021057128906, 0.39811858520507815]","[0.6356, 0.7604, 0.8151, 0.8266, 0.8362, 0.8368, 0.8438, 0.8494, 0.8535, 0.8576]"
Adam,0.01,0.0,0.0001,layernorm,128,10,0.4388923263117703,0.4202738098144531,0.8464,0.8484,8,"[1.783211866421486, 1.390149677231876, 1.189118601747159, 0.8925107089695392, 0.6566710850196098, 0.5732539475980852, 0.5278591126648348, 0.48584048427752596, 0.4623629547385519, 0.4388923263117703]","[1.1960729614257812, 0.9269636169433594, 0.8097230895996094, 0.5880730224609375, 0.5021925872802734, 0.5011010986328125, 0.4410094421386719, 0.4131405548095703, 0.4232599334716797, 0.4202738098144531]","[0.5833, 0.7014, 0.6853, 0.7757, 0.8158, 0.8196, 0.8409, 0.8449, 0.8484, 0.8464]"
Adam,0.01,0.0,0.0001,layernorm,256,10,0.5934350324437974,0.47066181030273435,0.8326,0.8326,9,"[2.345127576462766, 2.05897167236247, 2.043539927360859, 1.9340295857571541, 1.6972737226080388, 1.198569348010611, 0.9739139610148491, 0.8200280798242447, 0.7164866559048917, 0.5934350324437974]","[1.8082367309570313, 1.8085611083984374, 1.7657736694335937, 1.6244283325195312, 1.1380640869140626, 0.8538032653808594, 0.677813818359375, 0.6406777038574218, 0.5381876251220703, 0.47066181030273435]","[0.2816, 0.2959, 0.2763, 0.3377, 0.4928, 0.702, 0.7617, 0.7794, 0.8082, 0.8326]"
Adam,0.01,0.3,0.0,None,64,10,0.6992245789911193,0.43445173950195315,0.839,0.8431,8,"[0.8942647303091183, 0.737751417989924, 0.7212491658831964, 0.7166899561183031, 0.7114488844678346, 0.7094893835500867, 0.7127242748861882, 0.7144198261026634, 0.6961833503581821, 0.6992245789911193]","[0.47550857238769534, 0.4421951385498047, 0.43695958251953126, 0.4318855438232422, 0.4884323455810547, 0.4682318267822266, 0.4341794403076172, 0.44684937744140624, 0.4286400939941406, 0.43445173950195315]","[0.8325, 0.8328, 0.8264, 0.838, 0.8282, 0.8221, 0.8389, 0.8271, 0.8431, 0.839]"
Adam,0.01,0.3,0.0,None,128,10,0.607936440309736,0.37247830200195314,0.8575,0.865,6,"[0.8678401101118466, 0.6883310381410472, 0.6636804287621716, 0.6505663905189489, 0.6437756128148484, 0.6277376266557779, 0.6210060565710576, 0.6315401877040294, 0.6173521162096117, 0.607936440309736]","[0.4841355895996094, 0.39661011962890624, 0.3890382507324219, 0.3999644073486328, 0.43214625549316404, 0.40930611267089845, 0.35545597534179685, 0.3852520233154297, 0.3590948944091797, 0.37247830200195314]","[0.8284, 0.8514, 0.8469, 0.8526, 0.837, 0.8557, 0.865, 0.8542, 0.8617, 0.8575]"
Adam,0.01,0.3,0.0,None,256,10,0.45954627825858746,0.344950390625,0.8768,0.8768,9,"[0.7903106839098829, 0.5275105225278977, 0.4879954666533369, 0.4759676663165397, 0.4645002872385877, 0.45761668174824816, 0.46055330266343786, 0.450302313870572, 0.44679514030192763, 0.45954627825858746]","[0.44888102722167966, 0.3917041290283203, 0.3620819732666016, 0.35764624938964845, 0.3503385681152344, 0.354045166015625, 0.3604031463623047, 0.33581529541015626, 0.3246425720214844, 0.344950390625]","[0.8406, 0.8524, 0.8667, 0.8634, 0.872, 0.8685, 0.8665, 0.8707, 0.8747, 0.8768]"
Adam,0.01,0.3,0.0,batchnorm,64,10,0.395858745219738,0.2977278564453125,0.8906,0.8941,7,"[1.8122955025640377, 1.0108551763967155, 0.5925577129922441, 0.519225916882822, 0.47687676474293156, 0.4535113177192745, 0.4315064643332953, 0.41381772933229966, 0.40710693162514455, 0.395858745219738]","[1.387703759765625, 0.48523037109375, 0.3952186553955078, 0.37484169311523435, 0.3345814117431641, 0.3200832275390625, 0.3137035125732422, 0.30093909301757815, 0.3104420196533203, 0.2977278564453125]","[0.4465, 0.8084, 0.8565, 0.8564, 0.8766, 0.8824, 0.8878, 0.8941, 0.8837, 0.8906]"
Adam,0.01,0.3,0.0,batchnorm,128,10,0.4500495902002493,0.3316664489746094,0.887,0.887,9,"[1.725690246136712, 1.2473539546100316, 0.9044391019766265, 0.7073449975391949, 0.6243315007386685, 0.5628910106636568, 0.5140876416712682, 0.4798893732175644, 0.4708206666939294, 0.4500495902002493]","[0.9142396057128906, 0.7001908508300781, 0.5473168579101563, 0.4675002197265625, 0.4186407836914062, 0.37734977722167967, 0.363392578125, 0.3501513122558594, 0.3561107666015625, 0.3316664489746094]","[0.6971, 0.7596, 0.8035, 0.8476, 0.8512, 0.8656, 0.8743, 0.8763, 0.874, 0.887]"
Adam,0.01,0.3,0.0,batchnorm,256,10,0.8704343570039628,0.5089041137695313,0.8505,0.8505,9,"[2.035296274753327, 1.439973262523083, 1.3417820184788805, 1.2945038374434126, 1.2263829114589286, 1.0671116047717155, 0.9876776223487043, 0.9275820866544195, 0.8929099110846824, 0.8704343570039628]","[1.0991435913085938, 0.9223239868164063, 0.7963551635742188, 0.8037048767089844, 0.6873285766601562, 0.6116399597167969, 0.5707208190917968, 0.5333050628662109, 0.5251313232421875, 0.5089041137695313]","[0.6929, 0.7418, 0.7654, 0.7735, 0.7965, 0.8156, 0.8112, 0.8199, 0.8319, 0.8505]"
Adam,0.01,0.3,0.0,layernorm,64,10,0.4806074462433868,0.3963238952636719,0.853,0.853,9,"[1.668881602124619, 1.3245597863629428, 0.8608178551326683, 0.6857640642220023, 0.6092261757804895, 0.56209389512727, 0.5332276207615317, 0.5197893229088804, 0.4962468177143699, 0.4806074462433868]","[1.0808783325195312, 0.7758622436523438, 0.594004931640625, 0.49172694396972655, 0.4482434967041016, 0.43832168884277345, 0.4496699401855469, 0.4232496063232422, 0.4109791961669922, 0.3963238952636719]","[0.5479, 0.7001, 0.7864, 0.8249, 0.8375, 0.8452, 0.8352, 0.8471, 0.8514, 0.853]"
Adam,0.01,0.3,0.0,layernorm,128,10,0.487095017677177,0.40179887084960936,0.8563,0.8563,9,"[1.641060199564708, 1.3060694002647644, 1.135974923176552, 0.8488898611526245, 0.6532466091326813, 0.5961688176146956, 0.5523240066159254, 0.5257922036053021, 0.5128441452980042, 0.487095017677177]","[0.922768603515625, 0.79601572265625, 0.7066532104492188, 0.5489006225585937, 0.4758571502685547, 0.4501945251464844, 0.4195845703125, 0.4465748260498047, 0.40632008666992186, 0.40179887084960936]","[0.7207, 0.7472, 0.7542, 0.8072, 0.829, 0.8425, 0.8532, 0.8385, 0.8528, 0.8563]"
Adam,0.01,0.3,0.0,layernorm,256,10,0.473604387805817,0.35594295654296876,0.8731,0.8731,9,"[1.6090369878931248, 1.2048575079187434, 1.0540828499388188, 0.8823380929358462, 0.7780875720876328, 0.6657404588892105, 0.614468440730521, 0.5497289235287525, 0.5126930737749059, 0.473604387805817]","[0.8596149108886719, 0.6973647033691406, 0.6033244689941406, 0.5945248474121094, 0.5234098083496094, 0.46183048400878907, 0.43218594360351564, 0.40466107788085937, 0.3686482177734375, 0.35594295654296876]","[0.7478, 0.7641, 0.7746, 0.7771, 0.8022, 0.8456, 0.8449, 0.855, 0.8674, 0.8731]"
Adam,0.01,0.3,0.0001,None,64,10,0.5885586834061883,0.4175432952880859,0.8459,0.8459,9,"[1.0527937724900398, 0.783247611733642, 0.7480193766386016, 0.7337421344033183, 0.7279344803806561, 0.7255818914693556, 0.6843651626854818, 0.6047409304868437, 0.6081910688422127, 0.5885586834061883]","[0.4924551055908203, 0.4714485748291016, 0.4373759246826172, 0.4291155792236328, 0.4586871704101563, 0.42646274108886717, 0.4381145843505859, 0.43752295532226565, 0.4304485778808594, 0.4175432952880859]","[0.8208, 0.8153, 0.8283, 0.8362, 0.8244, 0.8395, 0.8321, 0.8307, 0.8303, 0.8459]"
Adam,0.01,0.3,0.0001,None,128,10,2.3033791889768165,2.3035292724609375,0.1,0.1,0,"[2.3248084847098474, 2.3032931325786405, 2.3031136923507334, 2.3034450382566147, 2.303272567578216, 2.3033451047787534, 2.3033562499577047, 2.303231148831626, 2.3034133438362496, 2.3033791889768165]","[2.30289482421875, 2.3029962890625, 2.30356279296875, 2.302880810546875, 2.303894287109375, 2.303385595703125, 2.30349267578125, 2.3037280517578127, 2.30299814453125, 2.3035292724609375]","[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]"
Adam,0.01,0.3,0.0001,None,256,10,1.0012010414549646,0.37355881958007814,0.8598,0.8716,8,"[1.2245124649494252, 1.0504581464097855, 1.0331096933243122, 1.0261642679255059, 1.0116204335334453, 1.0125638076599608, 0.9985301923244557, 0.9977360555466185, 1.0009751855058873, 1.0012010414549646]","[0.46581886291503904, 0.39625859375, 0.41731220703125, 0.3805376220703125, 0.39992470703125, 0.37577753295898436, 0.34929080810546875, 0.36469013061523436, 0.3495897918701172, 0.37355881958007814]","[0.8368, 0.8502, 0.8471, 0.8608, 0.8569, 0.8588, 0.8682, 0.8609, 0.8716, 0.8598]"
Adam,0.01,0.3,0.0001,batchnorm,64,10,0.42203245615399976,0.3206444915771484,0.8845,0.891,7,"[1.4980151314598156, 0.8890812454828575, 0.6724775993048764, 0.5489653856483604, 0.494269251140323, 0.46343858627431683, 0.4433994428880179, 0.4357463531116687, 0.4230025400485057, 0.42203245615399976]","[0.7518459594726562, 0.5195512084960937, 0.41960585327148436, 0.3742353240966797, 0.34723196716308596, 0.32484229431152345, 0.3144952362060547, 0.30476227416992185, 0.30909961700439453, 0.3206444915771484]","[0.7047, 0.8043, 0.8522, 0.8672, 0.8739, 0.8855, 0.8884, 0.891, 0.8899, 0.8845]"
Adam,0.01,0.3,0.0001,batchnorm,128,10,0.3996881690106666,0.30263440856933593,0.8896,0.8896,9,"[1.485468565909339, 0.9230425661560823, 0.6612880988670057, 0.5482275095194388, 0.5003732487336913, 0.4655064938546244, 0.44361327661634253, 0.42552214362092616, 0.4124875063580999, 0.3996881690106666]","[0.7430596435546875, 0.5006175842285157, 0.39870084228515623, 0.36806473388671873, 0.33804058227539063, 0.32017792053222655, 0.3178073883056641, 0.3273360626220703, 0.31147203063964846, 0.30263440856933593]","[0.7434, 0.8286, 0.8577, 0.8654, 0.8743, 0.8852, 0.8833, 0.8818, 0.8813, 0.8896]"
Adam,0.01,0.3,0.0001,batchnorm,256,10,0.5242604087007806,0.32855826416015627,0.8845,0.8845,9,"[1.7373237554063188, 1.2526921602005654, 1.1922956527547632, 1.1094999039426763, 1.0257439757915254, 0.9132320906253572, 0.7653787638278717, 0.6697790290446992, 0.6035772633045278, 0.5242604087007806]","[0.8337467712402343, 0.6708684753417968, 0.6298161865234375, 0.5702790405273438, 0.5474653503417969, 0.4317888061523438, 0.40056717529296876, 0.36669691467285154, 0.3426147186279297, 0.32855826416015627]","[0.7146, 0.7836, 0.8016, 0.8067, 0.8322, 0.8526, 0.8556, 0.8789, 0.883, 0.8845]"
Adam,0.01,0.3,0.0001,layernorm,64,10,0.5425748650008427,0.48366064453125,0.8207,0.8362,8,"[1.6709244017407838, 0.972857885142125, 0.7093944186404315, 0.6398037129055971, 0.6077918735966246, 0.5882937292745118, 0.5732442593491917, 0.5603682062010775, 0.547313571405182, 0.5425748650008427]","[1.0571952758789063, 0.6391577026367188, 0.5249312835693359, 0.5195361572265625, 0.48947386169433593, 0.4922493927001953, 0.4530431762695312, 0.44698983154296873, 0.4444028747558594, 0.48366064453125]","[0.5862, 0.7674, 0.8078, 0.8155, 0.8227, 0.8195, 0.8324, 0.8328, 0.8362, 0.8207]"
Adam,0.01,0.3,0.0001,layernorm,128,10,0.508671697395951,0.43396080932617187,0.8346,0.8346,9,"[1.7642872531785132, 1.3352448937735324, 0.8802775605909352, 0.6881068274537637, 0.6337419982149657, 0.594195977393498, 0.5712468787424092, 0.5466224776148033, 0.5300312884199594, 0.508671697395951]","[1.2268376586914063, 0.88634462890625, 0.5966198852539063, 0.5167071075439453, 0.4924337585449219, 0.47442848205566407, 0.5021315979003906, 0.4734437469482422, 0.44967996520996095, 0.43396080932617187]","[0.5047, 0.6933, 0.7798, 0.8141, 0.821, 0.8268, 0.8115, 0.8252, 0.8303, 0.8346]"
Adam,0.01,0.3,0.0001,layernorm,256,10,0.5202799956849281,0.42457687683105466,0.8461,0.8461,9,"[1.5988048365775576, 1.089832058105063, 0.8939510117185877, 0.7458937424294492, 0.6602233790336771, 0.6085833170312516, 0.5714627303975693, 0.5521290443045028, 0.526145279661138, 0.5202799956849281]","[0.879612353515625, 0.6760581115722656, 0.6024934936523437, 0.5565009399414063, 0.5328861358642578, 0.4756819763183594, 0.4637339874267578, 0.45455037841796875, 0.4297701568603516, 0.42457687683105466]","[0.6821, 0.7531, 0.7957, 0.8017, 0.8173, 0.823, 0.8286, 0.8287, 0.8427, 0.8461]"
Adam,0.001,0.0,0.0,None,64,10,0.13450242612344115,0.22677400970458986,0.9276,0.9279,7,"[0.5051100690052834, 0.3041497586108347, 0.256161057570977, 0.22611328257299435, 0.20396891212873242, 0.18628124618279274, 0.17296385453906712, 0.156883893911836, 0.14578229810959145, 0.13450242612344115]","[0.30816205444335937, 0.24994699249267577, 0.22756934356689454, 0.21637259216308594, 0.21604469757080078, 0.21162745056152343, 0.2336512252807617, 0.20709805450439453, 0.22079097290039063, 0.22677400970458986]","[0.8864, 0.9075, 0.9168, 0.9219, 0.9237, 0.9238, 0.9247, 0.9279, 0.9226, 0.9276]"
Adam,0.001,0.0,0.0,None,128,10,0.15364838081763496,0.2334484893798828,0.9231,0.9279,8,"[0.5769778884041792, 0.34457305502662783, 0.2876184085475356, 0.252927173969588, 0.2299351597359694, 0.2113695084921587, 0.19168798061512682, 0.17785864998536832, 0.16672596584822832, 0.15364838081763496]","[0.34362876586914065, 0.2843187088012695, 0.24815162963867188, 0.2408826889038086, 0.24928973236083984, 0.21781471557617188, 0.21641295166015626, 0.22228533172607423, 0.21381372680664062, 0.2334484893798828]","[0.8725, 0.8927, 0.9098, 0.9121, 0.9105, 0.9191, 0.9231, 0.9245, 0.9279, 0.9231]"
Adam,0.001,0.0,0.0,None,256,10,0.16249660152070067,0.20752307739257814,0.9259,0.9266,8,"[0.6210025063220491, 0.3620089842918071, 0.30206415475683007, 0.2657891740824314, 0.23865533280879894, 0.2170875107988398, 0.2023047444668222, 0.18821464342639802, 0.17610619042782075, 0.16249660152070067]","[0.370121630859375, 0.29862637634277345, 0.26099278564453127, 0.23963979949951172, 0.22443929595947265, 0.22221087036132814, 0.21407205352783204, 0.21427577362060546, 0.21313408660888672, 0.20752307739257814]","[0.8657, 0.8939, 0.9047, 0.9136, 0.9167, 0.918, 0.9228, 0.9244, 0.9266, 0.9259]"
Adam,0.001,0.0,0.0,batchnorm,64,10,0.1886701448314162,0.20341811218261718,0.9307,0.9307,9,"[0.5973282867530262, 0.3912599533637449, 0.3341380744330537, 0.30515076834033295, 0.2760787798818558, 0.25479155682773985, 0.23482414504199395, 0.2194189827229931, 0.2008653909468384, 0.1886701448314162]","[0.3321021514892578, 0.2770105743408203, 0.26362313385009767, 0.23311806182861328, 0.23031370697021483, 0.21510072937011718, 0.2095066619873047, 0.2173668197631836, 0.2077141876220703, 0.20341811218261718]","[0.8821, 0.8992, 0.9073, 0.9151, 0.919, 0.9244, 0.9264, 0.9278, 0.9282, 0.9307]"
Adam,0.001,0.0,0.0,batchnorm,128,10,0.19324816637900846,0.21590308685302734,0.926,0.9278,8,"[0.5738851396895167, 0.37591207119574677, 0.32474532119755045, 0.29234527721842213, 0.27112848754884844, 0.24791909830529552, 0.23311562891771545, 0.21727211619300374, 0.20695974882731813, 0.19324816637900846]","[0.3263829559326172, 0.27777479248046877, 0.2705824768066406, 0.2373763153076172, 0.23877789154052734, 0.2578728424072266, 0.22507913665771484, 0.2363511993408203, 0.21255559692382814, 0.21590308685302734]","[0.8816, 0.9013, 0.9017, 0.913, 0.9164, 0.9092, 0.9211, 0.9225, 0.9278, 0.926]"
Adam,0.001,0.0,0.0,batchnorm,256,10,0.19964988976716996,0.2211301040649414,0.9252,0.9252,9,"[0.6418565315134982, 0.39847283185796534, 0.3365732197431808, 0.30344267233889155, 0.27480299865945856, 0.2520701325954275, 0.24065285071413567, 0.22075536964421577, 0.21227742002365438, 0.19964988976716996]","[0.35184219970703123, 0.3314281524658203, 0.29655052185058595, 0.2405498062133789, 0.23271206512451173, 0.22512321014404296, 0.23158878631591798, 0.22919090728759767, 0.22414764709472657, 0.2211301040649414]","[0.8744, 0.8732, 0.8958, 0.9137, 0.9167, 0.9215, 0.9152, 0.9192, 0.9227, 0.9252]"
Adam,0.001,0.0,0.0,layernorm,64,10,0.19793485253572718,0.23080357818603517,0.9238,0.9238,9,"[0.5957730868890849, 0.39072607338492044, 0.32937501003937936, 0.2975282494796873, 0.2731992608305615, 0.254116407502244, 0.23771680056699304, 0.2222406884341606, 0.20590028373290226, 0.19793485253572718]","[0.3597560333251953, 0.2800489501953125, 0.27646712036132814, 0.2902581741333008, 0.23744956207275392, 0.2334620346069336, 0.2536566680908203, 0.21918682861328126, 0.2289840606689453, 0.23080357818603517]","[0.8659, 0.8954, 0.9002, 0.8973, 0.9105, 0.916, 0.9086, 0.9218, 0.9237, 0.9238]"
Adam,0.001,0.0,0.0,layernorm,128,10,0.2652666984495324,0.2285178451538086,0.9194,0.9194,9,"[0.7954873103322759, 0.47313044333000426, 0.4109439005983918, 0.36706477406817967, 0.34337225251360487, 0.3256672432681899, 0.3061770359590364, 0.2936005990451841, 0.2800837171230235, 0.2652666984495324]","[0.3832955627441406, 0.3280009399414063, 0.2690744766235352, 0.2624651245117188, 0.2610598602294922, 0.24214125061035155, 0.2417534652709961, 0.2347542984008789, 0.2429619674682617, 0.2285178451538086]","[0.8638, 0.8808, 0.903, 0.9064, 0.906, 0.9141, 0.9128, 0.9167, 0.9172, 0.9194]"
Adam,0.001,0.0,0.0,layernorm,256,10,0.2577375129182288,0.23246791076660156,0.9181,0.9181,9,"[0.8800364420769062, 0.4797450888664164, 0.409270785717254, 0.3702924829848269, 0.3388693105033104, 0.3179743969694097, 0.30009749893178334, 0.2793118211183142, 0.27093602615468043, 0.2577375129182288]","[0.3916097290039062, 0.3270534484863281, 0.3158085998535156, 0.29417725830078123, 0.2837343719482422, 0.2522146270751953, 0.2453993194580078, 0.24313059234619142, 0.23275916442871095, 0.23246791076660156]","[0.8545, 0.8819, 0.8863, 0.8944, 0.8992, 0.9091, 0.9131, 0.9163, 0.9173, 0.9181]"
Adam,0.001,0.0,0.0001,None,64,10,0.15730571294866647,0.21148666076660155,0.9261,0.9261,9,"[0.5390035442070666, 0.3347314412215117, 0.27927827102733827, 0.24964076097109425, 0.22558300859574823, 0.20786940592772035, 0.18802740038044927, 0.17735389903036833, 0.16615918076146385, 0.15730571294866647]","[0.32366430358886716, 0.27672838134765626, 0.23886973266601563, 0.23845115509033202, 0.22065113677978515, 0.2114907943725586, 0.22077371368408202, 0.20918802032470704, 0.23108594818115236, 0.21148666076660155]","[0.8784, 0.901, 0.9131, 0.9083, 0.9199, 0.9202, 0.9231, 0.9225, 0.9179, 0.9261]"
Adam,0.001,0.0,0.0001,None,128,10,0.15343193780543454,0.2138189758300781,0.9247,0.9264,6,"[0.553721957242311, 0.33238967376222994, 0.2787393283233968, 0.2467692469451219, 0.22178346608112107, 0.20514028881595078, 0.19063413211468186, 0.1767311102545846, 0.16519120176717925, 0.15343193780543454]","[0.33055006408691406, 0.26651803131103513, 0.2520686828613281, 0.23354954223632812, 0.21181863861083985, 0.21362904205322267, 0.20784402923583983, 0.2097885452270508, 0.20632955932617186, 0.2138189758300781]","[0.8748, 0.9041, 0.9098, 0.9157, 0.924, 0.9212, 0.9264, 0.9244, 0.9243, 0.9247]"
Adam,0.001,0.0,0.0001,None,256,10,0.16442795950681605,0.21333971557617187,0.9243,0.9267,8,"[0.6152966537374132, 0.3628983676433563, 0.2980838455418323, 0.2647640941624946, 0.2379941131840361, 0.21784222890087898, 0.20157850663712684, 0.18881974905095203, 0.17742795795202254, 0.16442795950681605]","[0.36139242858886717, 0.3028684295654297, 0.2570013961791992, 0.2405294448852539, 0.2374818130493164, 0.2242496780395508, 0.23052357177734376, 0.22536929931640626, 0.21484619140625, 0.21333971557617187]","[0.8699, 0.89, 0.9063, 0.912, 0.9147, 0.9192, 0.9146, 0.9194, 0.9267, 0.9243]"
Adam,0.001,0.0,0.0001,batchnorm,64,10,0.18823622133749635,0.20699966735839845,0.9292,0.9292,9,"[0.608357819873514, 0.4102583997952404, 0.34843820641671164, 0.3196619150957573, 0.2864575224803455, 0.2653481872684793, 0.24075028632304815, 0.2253210603801617, 0.2022938471613154, 0.18823622133749635]","[0.35943929443359374, 0.27816295928955076, 0.2582897552490234, 0.24336157836914063, 0.23600977172851562, 0.23348773803710937, 0.2147102783203125, 0.2074553939819336, 0.20772071533203126, 0.20699966735839845]","[0.8652, 0.8968, 0.9082, 0.9141, 0.9162, 0.9121, 0.9242, 0.9268, 0.9236, 0.9292]"
Adam,0.001,0.0,0.0001,batchnorm,128,10,0.1980758557505191,0.20838822326660156,0.9265,0.9265,9,"[0.6222350986273304, 0.3933571939275209, 0.3316200770485376, 0.2965540582818517, 0.2744273650747881, 0.25436653738527665, 0.24094140458145122, 0.22951985990950294, 0.20856593126681314, 0.1980758557505191]","[0.3227691375732422, 0.2998980895996094, 0.2525761322021484, 0.23885298461914062, 0.2563281021118164, 0.230069775390625, 0.21186284484863283, 0.22221322326660156, 0.2182829803466797, 0.20838822326660156]","[0.8834, 0.887, 0.9077, 0.9142, 0.9128, 0.9159, 0.92, 0.9235, 0.9252, 0.9265]"
