optimizer,lr,dropout,weight_decay,normalization,batch_size,epochs,final_train_loss,final_test_loss,final_test_accuracy,best_test_accuracy,best_epoch_num,epoch_train_losses,epoch_test_losses,epoch_test_accuracies
Adam,0.01,0.0,0.0001,layernorm,64,10,0.405335775634119,0.366892578125,0.8636,0.8741,7,"[1.393568435203292, 0.7165552612179632, 0.550371630804371, 0.4969173409283034, 0.4583713192738958, 0.4393689659739862, 0.4274410647052183, 0.41396630441011395, 0.41068437611306907, 0.405335775634119]","[0.6182223022460938, 0.4674123840332031, 0.43166534118652344, 0.43089634704589846, 0.41667354125976563, 0.37540655822753904, 0.3680745819091797, 0.35936661682128906, 0.36077897644042967, 0.366892578125]","[0.7837, 0.8289, 0.8441, 0.8425, 0.8525, 0.8624, 0.869, 0.8741, 0.8709, 0.8636]"
Adam,0.01,0.0,0.0001,layernorm,128,10,0.3763755331479156,0.32611351623535156,0.8832,0.8832,9,"[1.1074497356597803, 0.8038926543965776, 0.6817795268889429, 0.585423459312809, 0.4998791362049737, 0.45270816095348104, 0.4206774031747379, 0.3998685584330101, 0.3824282618982197, 0.3763755331479156]","[0.5815699890136719, 0.48531106872558594, 0.4849426483154297, 0.3980101318359375, 0.39042823486328126, 0.36773326110839843, 0.3581127746582031, 0.3396154327392578, 0.3369985900878906, 0.32611351623535156]","[0.756, 0.8216, 0.8176, 0.8575, 0.8576, 0.863, 0.8718, 0.8757, 0.8769, 0.8832]"
Adam,0.01,0.0,0.0001,layernorm,256,10,0.40078839114371767,0.33428397216796873,0.8848,0.8848,9,"[0.9531023707795651, 0.6970370751746158, 0.6081269024534428, 0.5567078387483637, 0.5296271780703931, 0.49484396767108996, 0.4650109387458639, 0.4517231455508699, 0.423129036832363, 0.40078839114371767]","[0.525891845703125, 0.4372693115234375, 0.39813693237304687, 0.3902294708251953, 0.38504779663085936, 0.36574286193847655, 0.37860954895019533, 0.3700947204589844, 0.33901330261230467, 0.33428397216796873]","[0.7939, 0.8433, 0.8601, 0.8628, 0.8689, 0.8714, 0.8696, 0.8696, 0.8794, 0.8848]"
Adam,0.01,0.3,0.0,None,64,10,0.6132919298433291,0.5014334930419921,0.8204,0.835,6,"[0.8165220865435692, 0.6711863045499269, 0.6563171477142428, 0.6439986854855185, 0.6145476602605665, 0.6167303969992249, 0.6173336825200489, 0.6069829132574708, 0.610528379964676, 0.6132919298433291]","[0.5280152313232422, 0.5005074737548828, 0.5306642333984375, 0.4653738830566406, 0.4645033020019531, 0.4782596405029297, 0.4518172210693359, 0.4744180328369141, 0.4748158843994141, 0.5014334930419921]","[0.7988, 0.8142, 0.7983, 0.8325, 0.8315, 0.8185, 0.835, 0.8269, 0.8229, 0.8204]"
Adam,0.01,0.3,0.0,None,128,10,0.5369848552416129,0.43202184448242187,0.8448,0.8508,7,"[0.799014709778686, 0.6214143161707596, 0.5863164503182938, 0.5758787068222632, 0.5616488488498272, 0.5572306084861633, 0.5562282617666574, 0.5474777612477731, 0.5453249713632343, 0.5369848552416129]","[0.5205233947753907, 0.4592504180908203, 0.44093115234375, 0.4379311676025391, 0.4192802001953125, 0.4233614227294922, 0.4308849365234375, 0.415413134765625, 0.42588143005371093, 0.43202184448242187]","[0.8234, 0.8309, 0.8295, 0.8409, 0.8472, 0.8402, 0.8433, 0.8508, 0.8408, 0.8448]"
Adam,0.01,0.3,0.0,None,256,10,0.4736571563051102,0.37209388732910154,0.8577,0.8577,9,"[0.8145531027875048, 0.5955040662846667, 0.5503903881032416, 0.5271315815600943, 0.5126899011591648, 0.49445884950617525, 0.4909875528609499, 0.48804858517139516, 0.4747492663403775, 0.4736571563051102]","[0.5024185913085938, 0.44499884948730467, 0.4150516357421875, 0.40240386352539065, 0.38842278747558595, 0.3859271911621094, 0.38712642517089846, 0.3871071594238281, 0.3854098388671875, 0.37209388732910154]","[0.7975, 0.8345, 0.8454, 0.8495, 0.8525, 0.8549, 0.8524, 0.8523, 0.8541, 0.8577]"
Adam,0.01,0.3,0.0,batchnorm,64,10,0.48351277379211843,0.3652376037597656,0.8673,0.8713,8,"[1.0051524299167112, 0.7009237062638757, 0.6179761137090513, 0.5722929426093599, 0.5482948800838833, 0.5305507210716764, 0.5102980350539374, 0.5045775422600033, 0.49187301810997636, 0.48351277379211843]","[0.5300838806152344, 0.47891412658691407, 0.4281177795410156, 0.4063924621582031, 0.39031824340820315, 0.37834363403320315, 0.3727953338623047, 0.38142860412597657, 0.3494209136962891, 0.3652376037597656]","[0.7917, 0.824, 0.8491, 0.8551, 0.862, 0.8662, 0.8636, 0.8626, 0.8713, 0.8673]"
Adam,0.01,0.3,0.0,batchnorm,128,10,0.4427510143787876,0.3407334655761719,0.8794,0.88,8,"[0.9148277936459605, 0.6660192439169772, 0.5925278742430307, 0.5434043966630883, 0.5138434819194045, 0.49828303762590453, 0.4767393894922505, 0.46696310676237157, 0.4560728422614303, 0.4427510143787876]","[0.5295931884765624, 0.4583745178222656, 0.43353475341796877, 0.378464599609375, 0.36488804626464844, 0.35480750122070315, 0.34958902282714843, 0.35686497497558595, 0.3402275115966797, 0.3407334655761719]","[0.7829, 0.8278, 0.8406, 0.8602, 0.8676, 0.8706, 0.8761, 0.8732, 0.88, 0.8794]"
Adam,0.01,0.3,0.0,batchnorm,256,10,0.45355497104056336,0.33749017333984377,0.8786,0.8786,9,"[0.9769624646673811, 0.6878407701532891, 0.6079451638333341, 0.5651883813929051, 0.5397392937477599, 0.513398021332761, 0.49055494133462296, 0.47601435438115547, 0.46050251392607994, 0.45355497104056336]","[0.508167236328125, 0.46083822631835936, 0.39002144775390624, 0.3787187133789062, 0.36383463134765626, 0.355269384765625, 0.3518781982421875, 0.3382139068603516, 0.3417103881835937, 0.33749017333984377]","[0.8094, 0.8279, 0.8581, 0.8624, 0.8702, 0.8719, 0.8753, 0.8717, 0.8747, 0.8786]"
Adam,0.01,0.3,0.0,layernorm,64,10,0.44805815873115556,0.3480046691894531,0.8721,0.8721,9,"[1.0575647044664762, 0.7280248573530458, 0.6366357345507343, 0.5577735174566444, 0.5228647717725493, 0.5015386256581938, 0.48112131706051736, 0.46986749997016974, 0.4578918812435065, 0.44805815873115556]","[0.5640911315917969, 0.4683199676513672, 0.4220718353271484, 0.41335489501953127, 0.38039692993164065, 0.37255057067871095, 0.38018765563964846, 0.3645799133300781, 0.37642352600097656, 0.3480046691894531]","[0.7813, 0.8359, 0.8501, 0.8519, 0.8599, 0.8649, 0.864, 0.868, 0.858, 0.8721]"
Adam,0.01,0.3,0.0,layernorm,128,10,0.4763612792944349,0.3503803436279297,0.8807,0.8807,9,"[1.3391628267922635, 0.8796471944495813, 0.7722923773438183, 0.6827392616251639, 0.6154485540603524, 0.5734759729299972, 0.545295342580596, 0.5241447533371606, 0.5006354461982052, 0.4763612792944349]","[0.6398944030761718, 0.5032981384277344, 0.49120062255859376, 0.44652043762207033, 0.4321633544921875, 0.3900706390380859, 0.38056904907226563, 0.3722862152099609, 0.38193652038574216, 0.3503803436279297]","[0.7704, 0.8051, 0.8045, 0.8358, 0.8519, 0.863, 0.86, 0.8716, 0.863, 0.8807]"
Adam,0.01,0.3,0.0,layernorm,256,10,0.5039849193806344,0.3666700866699219,0.8687,0.8687,9,"[1.151200198366287, 0.7621383192691397, 0.672919108258917, 0.6336072586952372, 0.6105202413619832, 0.5873800634069646, 0.5642187085557491, 0.5385830354183279, 0.5223068977924104, 0.5039849193806344]","[0.596343701171875, 0.49756512451171875, 0.43449384765625, 0.4195936309814453, 0.40993677978515625, 0.38443765258789064, 0.38207469177246095, 0.37916590881347656, 0.37177041015625, 0.3666700866699219]","[0.7702, 0.8155, 0.8419, 0.8483, 0.8483, 0.8628, 0.8649, 0.8666, 0.8669, 0.8687]"
Adam,0.01,0.3,0.0001,None,64,10,0.5563472479359427,0.4303603698730469,0.8334,0.8478,8,"[0.7869238723506297, 0.6355012114495356, 0.6134843709372254, 0.5989263574324691, 0.5935045507099075, 0.5774156794047305, 0.5755283626983924, 0.5657777892056305, 0.5636422705612203, 0.5563472479359427]","[0.5041514831542969, 0.49181215515136717, 0.47714294128417967, 0.4562316162109375, 0.43911458129882813, 0.4329396270751953, 0.425254833984375, 0.4182859558105469, 0.4158938415527344, 0.4303603698730469]","[0.8149, 0.8148, 0.8192, 0.8207, 0.8301, 0.8383, 0.843, 0.8427, 0.8478, 0.8334]"
Adam,0.01,0.3,0.0001,None,128,10,0.5442251696515439,0.4246965911865234,0.8452,0.8497,6,"[0.8349943588029093, 0.6505929952237144, 0.6129978592716047, 0.5848290236519852, 0.5720536588732876, 0.558960482509914, 0.5489128662833272, 0.5460369868446261, 0.5503830990430388, 0.5442251696515439]","[0.5311997741699219, 0.47103873291015624, 0.4684748992919922, 0.42642787475585936, 0.44497902221679686, 0.41689335327148436, 0.4044788848876953, 0.42357869262695313, 0.4345825897216797, 0.4246965911865234]","[0.7864, 0.8228, 0.8248, 0.8399, 0.8283, 0.8416, 0.8497, 0.8421, 0.841, 0.8452]"
Adam,0.01,0.3,0.0001,None,256,10,0.5141333165320944,0.39185706787109376,0.8485,0.8555,8,"[0.8454564642398915, 0.6112794300343128, 0.5748136020721273, 0.5501732733655483, 0.5354845790152855, 0.529044262145428, 0.522457932664993, 0.52022047727666, 0.5139001061307623, 0.5141333165320944]","[0.49649644470214843, 0.46377415771484376, 0.418035302734375, 0.40785540771484374, 0.406563330078125, 0.40243572387695314, 0.40046761779785156, 0.3910053436279297, 0.3883632415771484, 0.39185706787109376]","[0.8149, 0.8329, 0.8445, 0.8448, 0.8467, 0.8546, 0.8489, 0.8508, 0.8555, 0.8485]"
Adam,0.01,0.3,0.0001,batchnorm,64,10,0.4771185368617206,0.35238748779296875,0.8727,0.8727,9,"[0.9178936234288124, 0.6837095329438699, 0.6072171836265369, 0.5587251897750378, 0.5323114518735454, 0.5106699869894524, 0.501092753335357, 0.4898104849559412, 0.4789278757915314, 0.4771185368617206]","[0.5158213073730469, 0.43263293762207033, 0.41112592163085937, 0.41247605590820313, 0.38405660095214844, 0.38247453308105467, 0.39386181030273437, 0.37706895446777344, 0.3798797668457031, 0.35238748779296875]","[0.8157, 0.8455, 0.8539, 0.846, 0.8576, 0.8652, 0.8541, 0.8628, 0.8602, 0.8727]"
Adam,0.01,0.3,0.0001,batchnorm,128,10,0.4578463361779256,0.3524840118408203,0.8706,0.8764,8,"[0.8752503110401666, 0.6460336597362307, 0.5713045086179461, 0.5351720258498243, 0.5062052347004287, 0.4887347877152693, 0.48083607804800654, 0.4691203268352094, 0.46101198470922927, 0.4578463361779256]","[0.5205429473876954, 0.42551180419921875, 0.40053179016113283, 0.3804434112548828, 0.3760917755126953, 0.35644616394042966, 0.3639125305175781, 0.36236773681640627, 0.33992982788085935, 0.3524840118408203]","[0.7907, 0.8497, 0.8539, 0.8615, 0.8638, 0.8692, 0.8682, 0.867, 0.8764, 0.8706]"
Adam,0.01,0.3,0.0001,batchnorm,256,10,0.48936469478810085,0.34546272583007814,0.874,0.874,9,"[1.085929028784975, 0.8271307067668184, 0.7572884098012397, 0.7019109408906166, 0.6434305645049887, 0.5981351983039938, 0.5682493714576072, 0.5410462057336848, 0.5121155806044315, 0.48936469478810085]","[0.5686296752929687, 0.49221927185058595, 0.45927023620605467, 0.42938819580078125, 0.4054767059326172, 0.38941432189941405, 0.39311126403808594, 0.36579721984863284, 0.3693419250488281, 0.34546272583007814]","[0.7842, 0.8227, 0.8409, 0.8441, 0.8558, 0.8529, 0.8537, 0.8705, 0.8673, 0.874]"
Adam,0.01,0.3,0.0001,layernorm,64,10,0.46324593955075055,0.3554350646972656,0.8735,0.8735,9,"[1.1866402000125282, 0.7358858315611699, 0.5947554638263768, 0.5575139206736835, 0.5303336285642469, 0.5128140636821037, 0.4902750651147574, 0.4821590877958198, 0.47438165682084016, 0.46324593955075055]","[0.5959486572265625, 0.46982376708984375, 0.4253840087890625, 0.41371761474609375, 0.3986840606689453, 0.3847642578125, 0.38133426818847654, 0.3795799987792969, 0.3882319061279297, 0.3554350646972656]","[0.7634, 0.8303, 0.8471, 0.851, 0.8562, 0.8603, 0.8589, 0.8627, 0.8635, 0.8735]"
Adam,0.01,0.3,0.0001,layernorm,128,10,0.4413076059650511,0.36073485107421877,0.8647,0.8776,8,"[1.1939062744315498, 0.7877140524290772, 0.6403940966896919, 0.5687547681936577, 0.5278013540483487, 0.5010582462175569, 0.48250901374989735, 0.4653583254768396, 0.45598435154093353, 0.4413076059650511]","[0.6109321472167969, 0.48310079650878907, 0.44180643310546874, 0.4248852752685547, 0.40617835998535157, 0.3797471649169922, 0.37037957458496096, 0.36952057495117185, 0.35447069091796873, 0.36073485107421877]","[0.7625, 0.8202, 0.8378, 0.8442, 0.8575, 0.8685, 0.8651, 0.8645, 0.8776, 0.8647]"
Adam,0.01,0.3,0.0001,layernorm,256,10,0.43208166994947067,0.36938211364746093,0.8627,0.8707,7,"[1.2297099105855251, 0.8199221025121973, 0.6872828355494965, 0.60088981263181, 0.5492234470996451, 0.5230494196110583, 0.48800327651044156, 0.4621621097656006, 0.44829054145102804, 0.43208166994947067]","[0.6046120178222656, 0.5003306457519531, 0.44289227294921873, 0.4169211334228516, 0.39759192199707033, 0.3910634674072266, 0.3610752197265625, 0.3648098388671875, 0.3722203308105469, 0.36938211364746093]","[0.774, 0.8045, 0.8404, 0.8528, 0.8587, 0.8601, 0.867, 0.8707, 0.8653, 0.8627]"
Adam,0.001,0.0,0.0,None,64,10,0.33247908196056575,0.30458207550048827,0.8873,0.8873,9,"[0.7242489961355225, 0.4914500679669858, 0.4462085643461518, 0.4139939942466679, 0.39332432263314343, 0.37271920914080603, 0.36199379248469116, 0.34838239268771115, 0.3422249548677315, 0.33247908196056575]","[0.4415825866699219, 0.38370184020996095, 0.35512984313964846, 0.34627470703125, 0.3297764923095703, 0.3466317718505859, 0.319084765625, 0.32349205322265623, 0.3090430450439453, 0.30458207550048827]","[0.8396, 0.8604, 0.8692, 0.8761, 0.8778, 0.87, 0.8844, 0.8836, 0.8864, 0.8873]"
Adam,0.001,0.0,0.0,None,128,10,0.34533770652468015,0.3159396362304687,0.888,0.8886,8,"[0.8532662206112958, 0.5409846823098563, 0.47053604447511216, 0.4344175918015844, 0.41051543924981343, 0.3945337571442, 0.3784616336957224, 0.3660990223129675, 0.3536116938029271, 0.34533770652468015]","[0.4802984832763672, 0.4048501739501953, 0.37138638000488283, 0.3606698303222656, 0.35745066223144534, 0.33167616271972655, 0.33133873596191404, 0.3202161804199219, 0.31227181396484377, 0.3159396362304687]","[0.8216, 0.8506, 0.8647, 0.873, 0.8734, 0.8816, 0.8839, 0.8818, 0.8886, 0.888]"
Adam,0.001,0.0,0.0,None,256,10,0.4334947852378196,0.3634801574707031,0.8699,0.8699,9,"[1.066770746099188, 0.6738679571354643, 0.5845067605059198, 0.5436085560220353, 0.5087238887523083, 0.48733090847096544, 0.47344763190188305, 0.45353858864053764, 0.44155690670013426, 0.4334947852378196]","[0.5805242919921875, 0.4899004638671875, 0.4411586364746094, 0.42296712646484375, 0.3991845245361328, 0.3899129852294922, 0.38197247314453125, 0.36965804138183594, 0.36299412841796874, 0.3634801574707031]","[0.7785, 0.8174, 0.8367, 0.8442, 0.8518, 0.856, 0.8575, 0.8641, 0.8646, 0.8699]"
Adam,0.001,0.0,0.0,batchnorm,64,10,0.33308332313352557,0.30138456115722656,0.8919,0.8919,9,"[0.7307931569530003, 0.5002663654686291, 0.44494893729114837, 0.41636281819549453, 0.39272475797039613, 0.37690954112104263, 0.3655457867821778, 0.3510657618723826, 0.34513856109970414, 0.33308332313352557]","[0.4235244110107422, 0.3705304016113281, 0.34604563903808594, 0.3347890289306641, 0.323902783203125, 0.3250168212890625, 0.3216197113037109, 0.31185916137695313, 0.30871768493652346, 0.30138456115722656]","[0.847, 0.8665, 0.8728, 0.8778, 0.8841, 0.8803, 0.8817, 0.8873, 0.8851, 0.8919]"
Adam,0.001,0.0,0.0,batchnorm,128,10,0.3440475403182288,0.3083648101806641,0.891,0.891,9,"[0.8519660043182657, 0.5375605738366337, 0.47224231404282135, 0.43562747967014437, 0.4076629539987426, 0.3927798205410748, 0.3704670627297623, 0.3625330192320891, 0.3510802787567761, 0.3440475403182288]","[0.4795082458496094, 0.40378482666015625, 0.3697920318603516, 0.3493630462646484, 0.3343021362304687, 0.3232373504638672, 0.3362974639892578, 0.30665104370117185, 0.3088331939697266, 0.3083648101806641]","[0.8199, 0.8473, 0.8641, 0.8706, 0.8805, 0.8835, 0.8774, 0.8888, 0.8881, 0.891]"
Adam,0.001,0.0,0.0,batchnorm,256,10,0.34958158636346776,0.32565704956054686,0.8829,0.8837,7,"[0.91021327744139, 0.5609209593306197, 0.4903382164366702, 0.44848343755336517, 0.42195106922311987, 0.3990081503036174, 0.3839987797940031, 0.3720735272194477, 0.36013885368692117, 0.34958158636346776]","[0.496593212890625, 0.41414739685058594, 0.3896236846923828, 0.3639144378662109, 0.351755419921875, 0.34355985412597656, 0.33689501953125, 0.32341092834472657, 0.33284644775390626, 0.32565704956054686]","[0.8201, 0.8463, 0.8569, 0.8675, 0.8713, 0.872, 0.8761, 0.8837, 0.8778, 0.8829]"
Adam,0.001,0.0,0.0,layernorm,64,10,0.30693776429747976,0.30271693115234377,0.8923,0.8966,8,"[0.779068406425051, 0.48851899287975165, 0.4247848834913931, 0.3877061727617595, 0.3695512035889412, 0.34935810165936504, 0.33574968445370956, 0.32411856667351113, 0.31078353468606723, 0.30693776429747976]","[0.42570477294921877, 0.36906298217773437, 0.3484447509765625, 0.31979720458984373, 0.316165673828125, 0.30553255920410155, 0.3068587921142578, 0.2993140197753906, 0.28980418090820315, 0.30271693115234377]","[0.8364, 0.8671, 0.8713, 0.8809, 0.886, 0.888, 0.8862, 0.8891, 0.8966, 0.8923]"
Adam,0.001,0.0,0.0,layernorm,128,10,0.31428365692146804,0.2955502960205078,0.8928,0.8928,7,"[0.8625434180185485, 0.5050935311231024, 0.43587049447905535, 0.39889804523255523, 0.3769311394010271, 0.3609162693910761, 0.3431534588908844, 0.3358362958248236, 0.3265693387560753, 0.31428365692146804]","[0.4475303436279297, 0.38901048889160156, 0.3506067138671875, 0.34231080932617186, 0.3273266510009766, 0.31838409118652344, 0.3104600311279297, 0.3037889678955078, 0.3038994445800781, 0.2955502960205078]","[0.8305, 0.8541, 0.8726, 0.8791, 0.8784, 0.8831, 0.8866, 0.8928, 0.889, 0.8928]"
Adam,0.001,0.0,0.0,layernorm,256,10,0.33900469497163244,0.3013932067871094,0.8905,0.8905,9,"[1.0399075916472902, 0.5855060214691974, 0.4905242071506825, 0.4405961559173909, 0.41167843671555215, 0.3918306145262211, 0.3713603506696985, 0.35513440985628897, 0.3431490582988617, 0.33900469497163244]","[0.5176857421875, 0.4237401153564453, 0.3655387451171875, 0.34887302551269533, 0.3355000640869141, 0.33454424743652345, 0.32224791870117186, 0.32066454467773436, 0.3087974700927734, 0.3013932067871094]","[0.8108, 0.8478, 0.8655, 0.8714, 0.8766, 0.8774, 0.8829, 0.8811, 0.8858, 0.8905]"
Adam,0.001,0.0,0.0001,None,64,10,0.32785622638934203,0.30135888061523436,0.8933,0.8933,9,"[0.7577458726825999, 0.49853541768753706, 0.4423220455964237, 0.4084627161910539, 0.38426158940995425, 0.37046743972278606, 0.35489809632237784, 0.3448783065686856, 0.33526030791276046, 0.32785622638934203]","[0.4448888732910156, 0.3808204925537109, 0.3632970428466797, 0.3605558532714844, 0.3384063262939453, 0.33782242736816404, 0.3144123504638672, 0.3054541717529297, 0.30930566711425783, 0.30135888061523436]","[0.8369, 0.8618, 0.8642, 0.8703, 0.8744, 0.876, 0.8882, 0.8901, 0.89, 0.8933]"
Adam,0.001,0.0,0.0001,None,128,10,0.33954704668857394,0.310204931640625,0.8878,0.8882,8,"[0.8264781172468718, 0.5310416353790999, 0.4698788351468694, 0.431970399071667, 0.40303171195709375, 0.3839305605588437, 0.36995114147790203, 0.361366480430052, 0.3491548827207927, 0.33954704668857394]","[0.47727166442871094, 0.41047193603515625, 0.3698748260498047, 0.3574046142578125, 0.3412481597900391, 0.32652121276855467, 0.3263193389892578, 0.3111519317626953, 0.3076872314453125, 0.310204931640625]","[0.8235, 0.8513, 0.8643, 0.8715, 0.878, 0.8809, 0.8799, 0.8879, 0.8882, 0.8878]"
Adam,0.001,0.0,0.0001,None,256,10,0.38291721470812534,0.328470703125,0.879,0.879,9,"[1.0222222787268618, 0.6293139370197945, 0.5443262606225115, 0.4997611993170799, 0.46625755695586507, 0.4417557967470047, 0.42282832252218366, 0.4065819610940649, 0.3955890860963375, 0.38291721470812534]","[0.5592952331542969, 0.4739986633300781, 0.4205413543701172, 0.39521318054199217, 0.3720352813720703, 0.35666441650390623, 0.3588664978027344, 0.34500933532714845, 0.33162268981933596, 0.328470703125]","[0.7904, 0.8258, 0.8444, 0.8535, 0.8644, 0.8689, 0.8653, 0.876, 0.8768, 0.879]"
Adam,0.001,0.0,0.0001,batchnorm,64,10,0.3304397893755802,0.2980265014648438,0.8908,0.8908,9,"[0.7059407267552703, 0.49239724842724264, 0.4361854823254573, 0.40720624400417943, 0.3881397905793271, 0.36510021925004305, 0.3550129869599332, 0.3454638605496522, 0.33554094423776243, 0.3304397893755802]","[0.41880879821777345, 0.3687639556884766, 0.3473341827392578, 0.3315396484375, 0.3259724365234375, 0.3169700714111328, 0.3195804443359375, 0.30139410400390626, 0.3069151794433594, 0.2980265014648438]","[0.849, 0.8655, 0.8734, 0.88, 0.8779, 0.8816, 0.8824, 0.8902, 0.8865, 0.8908]"
Adam,0.001,0.0,0.0001,batchnorm,128,10,0.3577171065278653,0.3220627014160156,0.8828,0.8875,8,"[0.8734745440452591, 0.5452600507848044, 0.4835145463948565, 0.4506827676092892, 0.4226252207242604, 0.40298482705789335, 0.3868926707615476, 0.37752936167249296, 0.36451883506037785, 0.3577171065278653]","[0.4563117462158203, 0.4003645599365234, 0.3720532379150391, 0.34944892578125, 0.33570703125, 0.3334723327636719, 0.33051176147460937, 0.3176188079833984, 0.32052710876464846, 0.3220627014160156]","[0.8337, 0.852, 0.863, 0.8753, 0.8771, 0.8778, 0.8788, 0.8838, 0.8875, 0.8828]"
Adam,0.001,0.0,0.0001,batchnorm,256,10,0.3491259384028455,0.3144572296142578,0.8849,0.888,8,"[0.9199428266667306, 0.5686433513113793, 0.4858935981354815, 0.44932690960295657, 0.42110368609428406, 0.3996707941623444, 0.38684951219152897, 0.37301931844112723, 0.3589670787466333, 0.3491259384028455]","[0.47964961547851565, 0.41317521667480467, 0.37998836975097655, 0.3562656921386719, 0.34295902709960935, 0.3389200225830078, 0.32904827575683593, 0.3413449310302734, 0.3111818115234375, 0.3144572296142578]","[0.8232, 0.8483, 0.8587, 0.8698, 0.8766, 0.877, 0.8804, 0.8763, 0.888, 0.8849]"
Adam,0.001,0.0,0.0001,layernorm,64,10,0.3098890148023807,0.2850070373535156,0.894,0.8948,8,"[0.7739582327065437, 0.4911127721926551, 0.4288092830351421, 0.3938846113299256, 0.3766112421144809, 0.35736715183583406, 0.33983802788261414, 0.3302782118669959, 0.3178158903331645, 0.3098890148023807]","[0.4237688690185547, 0.36619345092773437, 0.3418371337890625, 0.3198365966796875, 0.3146358367919922, 0.31627356567382814, 0.31871448364257815, 0.3017703521728516, 0.2946634765625, 0.2850070373535156]","[0.8427, 0.8637, 0.8759, 0.8807, 0.8847, 0.8834, 0.8841, 0.8885, 0.8948, 0.894]"
Adam,0.001,0.0,0.0001,layernorm,128,10,0.3145708119881941,0.29885614166259766,0.89,0.8948,8,"[0.8889329981829311, 0.527822781219157, 0.45228972618005425, 0.4133704952212539, 0.3854884152282784, 0.3653321246793275, 0.3520142061433304, 0.33737314818129105, 0.3268697413999134, 0.3145708119881941]","[0.45673018798828124, 0.38303841552734375, 0.3564183227539062, 0.3396390563964844, 0.3262349853515625, 0.3204188507080078, 0.32315598449707034, 0.31588778839111326, 0.2974370391845703, 0.29885614166259766]","[0.8276, 0.8586, 0.8675, 0.8788, 0.8828, 0.8834, 0.8865, 0.888, 0.8948, 0.89]"
Adam,0.001,0.0,0.0001,layernorm,256,10,0.3433240453613565,0.30376524963378904,0.8895,0.8895,9,"[0.982431261082913, 0.5705008112369699, 0.49677588622620766, 0.44804696668969823, 0.418629293872955, 0.3945853403274049, 0.3769673651837288, 0.36355615144080305, 0.3556655786772992, 0.3433240453613565]","[0.5010997039794922, 0.4158910125732422, 0.3738302490234375, 0.3497007629394531, 0.3404499053955078, 0.3200912109375, 0.31377815551757815, 0.3055522705078125, 0.3057088653564453, 0.30376524963378904]","[0.817, 0.843, 0.8608, 0.8688, 0.8737, 0.8831, 0.8871, 0.8887, 0.8886, 0.8895]"
Adam,0.001,0.3,0.0,None,64,10,0.38966175999595665,0.32118165283203126,0.886,0.886,9,"[0.8284320792536746, 0.5565448899004759, 0.4989795582825695, 0.463042542131852, 0.4399567555739427, 0.4235383893635227, 0.41537221775316735, 0.4006188818767889, 0.39264781704780133, 0.38966175999595665]","[0.48228743286132814, 0.41956311950683595, 0.3765550506591797, 0.36332410278320315, 0.34987234191894534, 0.3397620178222656, 0.33217691345214845, 0.3198770538330078, 0.3209461486816406, 0.32118165283203126]","[0.8168, 0.8464, 0.86, 0.8647, 0.8726, 0.8777, 0.878, 0.8825, 0.8841, 0.886]"
Adam,0.001,0.3,0.0,None,128,10,0.40071839561213307,0.32527931518554687,0.8825,0.8825,9,"[0.9460161717207447, 0.5952712307606679, 0.5258648912154281, 0.4862681491288549, 0.4620025127427156, 0.445027305881606, 0.4322906587042534, 0.4206436572870466, 0.4112985421980876, 0.40071839561213307]","[0.5062395538330078, 0.4220048889160156, 0.3943892120361328, 0.3697275634765625, 0.35965490417480467, 0.3526934051513672, 0.34659459838867185, 0.34119305114746096, 0.33261412048339845, 0.32527931518554687]","[0.8135, 0.8453, 0.856, 0.8604, 0.8701, 0.8705, 0.8752, 0.8758, 0.8814, 0.8825]"
Adam,0.001,0.3,0.0,None,256,10,0.4232986634081983,0.3304165771484375,0.8825,0.8825,9,"[1.0667337234984053, 0.6415669938351246, 0.5618293867466297, 0.5145450181149421, 0.48769991296402954, 0.468783216907623, 0.45408800358467916, 0.44308307881050923, 0.43027661341301937, 0.4232986634081983]","[0.5318990112304688, 0.459348095703125, 0.4158326385498047, 0.3960670104980469, 0.37518565673828125, 0.3584473815917969, 0.35248780517578127, 0.345261767578125, 0.33825158081054685, 0.3304165771484375]","[0.8023, 0.8285, 0.8496, 0.8567, 0.8613, 0.8697, 0.8695, 0.8725, 0.8755, 0.8825]"
Adam,0.001,0.3,0.0,batchnorm,64,10,0.3893787439729867,0.31586822814941407,0.8867,0.8867,9,"[0.9008493542925381, 0.5762961439486506, 0.511262859648733, 0.476556662096779, 0.4498032675241865, 0.4337710982351415, 0.4222132906254166, 0.41173574577834304, 0.40355807231433355, 0.3893787439729867]","[0.47410541076660156, 0.4089992462158203, 0.3730651184082031, 0.3413288543701172, 0.3430856658935547, 0.3265106414794922, 0.32390271606445314, 0.3169883148193359, 0.31669615173339843, 0.31586822814941407]","[0.8281, 0.8467, 0.8661, 0.877, 0.8754, 0.8796, 0.8804, 0.8861, 0.8831, 0.8867]"
